review_status,id,web_name,ques,task_family,template,capabilities,slots,interaction_type,answer_type,requires_login,live_web_risk,confidence,notes
pending,Booking--42,Booking,"Search for a hotel in Hokkaido for the period March 1 to March 7, 2024, with a rating of 9+, check out its user reviews, which categories are greater than 9 and which are less than 9?",hotel_search,"search hotels for {destination_dates_guests}, apply {amenity_rating_price_constraints}, and report {price_constrained} result(s)","[""enter_destination"", ""select_dates"", ""select_guests"", ""search"", ""apply_filters"", ""evaluate_constraints"", ""extract_property""]","{""query_text"": ""Search for a hotel in Hokkaido for the period March 1 to March 7, 2024, with a rating of 9+, check out its user reviews, which categories are greater than 9 and which are less than 9?"", ""constraints"": [""1"", ""7"", ""2024"", ""9+"", ""9"", ""less than 9?""], ""entities_or_request"": ""Search for a hotel in Hokkaido for the period March 1 to March 7, 2024, with a rating of 9+, check out its user reviews, which categories are greater than 9 and which are less than 9?""}","[""retrieve"", ""filter_sort""]",property_or_list,False,very_high,0.84,动态内容/日期/库存/页面状态可能导致 live-web 漂移；split 可用，但执行结果需单独审查。
pending,Booking--43,Booking,"Search for properties in Los Angeles, browse the results page to see what filters are available, list some of them.",hotel_filter_inventory,search properties in {destination} and list available filter facets,"[""enter_destination"", ""search"", ""inspect_filters"", ""extract_multiple""]","{""query_text"": ""Search for properties in Los Angeles, browse the results page to see what filters are available, list some of them."", ""constraints"": [], ""entities_or_request"": ""Search for properties in Los Angeles, browse the results page to see what filters are available, list some of them.""}","[""retrieve"", ""filter_sort""]",list,False,very_high,0.84,动态内容/日期/库存/页面状态可能导致 live-web 漂移；split 可用，但执行结果需单独审查。
pending,Cambridge Dictionary--0,Cambridge Dictionary,"Look up the pronunciation and definition of the word ""sustainability"" on the Cambridge Dictionary.",dictionary_entry_lookup,look up dictionary entry for {word} and report {definition+pronunciation},"[""select_dictionary"", ""search"", ""open_entry"", ""extract_definition"", ""extract_pronunciation""]","{""query_text"": ""Look up the pronunciation and definition of the word \""sustainability\"" on the Cambridge Dictionary."", ""constraints"": [], ""entities_or_request"": ""Look up the pronunciation and definition of the word \""sustainability\"" on the Cambridge Dictionary.""}","[""retrieve"", ""navigate""]",dictionary_record,False,medium,0.84,
pending,Cambridge Dictionary--1,Cambridge Dictionary,"Find the pronunciation, definition, and a sample sentence for the word 'serendipity'.",dictionary_entry_lookup,look up dictionary entry for {word} and report {definition+pronunciation+example},"[""select_dictionary"", ""search"", ""open_entry"", ""extract_definition"", ""extract_pronunciation"", ""extract_example""]","{""query_text"": ""Find the pronunciation, definition, and a sample sentence for the word 'serendipity'."", ""constraints"": [], ""entities_or_request"": ""Find the pronunciation, definition, and a sample sentence for the word 'serendipity'.""}","[""retrieve"", ""navigate""]",dictionary_record,False,medium,0.84,
pending,Cambridge Dictionary--2,Cambridge Dictionary,"Look up the pronunciation, definition, and example sentence for the word ""ubiquitous"" in UK and US English.",dictionary_entry_lookup,look up dictionary entry for {word} and report {definition+pronunciation+example},"[""select_dictionary"", ""search"", ""open_entry"", ""extract_definition"", ""extract_pronunciation"", ""extract_example""]","{""query_text"": ""Look up the pronunciation, definition, and example sentence for the word \""ubiquitous\"" in UK and US English."", ""constraints"": [], ""entities_or_request"": ""Look up the pronunciation, definition, and example sentence for the word \""ubiquitous\"" in UK and US English.""}","[""retrieve"", ""navigate""]",dictionary_record,False,medium,0.84,
pending,Cambridge Dictionary--3,Cambridge Dictionary,"Look up the definition, pronunciation, and examples of the word ""zeitgeist.""",dictionary_entry_lookup,look up dictionary entry for {word} and report {definition+pronunciation+example},"[""select_dictionary"", ""search"", ""open_entry"", ""extract_definition"", ""extract_pronunciation"", ""extract_example""]","{""query_text"": ""Look up the definition, pronunciation, and examples of the word \""zeitgeist.\"""", ""constraints"": [], ""entities_or_request"": ""Look up the definition, pronunciation, and examples of the word \""zeitgeist.\""""}","[""retrieve"", ""navigate""]",dictionary_record,False,medium,0.84,
pending,Cambridge Dictionary--4,Cambridge Dictionary,"Look for the British English pronunciation of the word ""innovate"" and write down the International Phonetic Alphabet (IPA) notation, then find one example sentence provided in the Cambridge Dictionary that uses this word.",dictionary_entry_lookup,look up dictionary entry for {word} and report {pronunciation+example},"[""select_dictionary"", ""search"", ""open_entry"", ""extract_pronunciation"", ""extract_example""]","{""query_text"": ""Look for the British English pronunciation of the word \""innovate\"" and write down the International Phonetic Alphabet (IPA) notation, then find one example sentence provided in the Cambridge Dictionary that uses this word."", ""constraints"": [], ""entities_or_request"": ""Look for the British English pronunciation of the word \""innovate\"" and write down the International Phonetic Alphabet (IPA) notation, then find one example sentence provided in the Cambridge Dictionary that uses this word.""}","[""retrieve"", ""navigate""]",dictionary_record,False,medium,0.84,
pending,Cambridge Dictionary--5,Cambridge Dictionary,"Learn the UK and US pronunciation of the word ""procrastination"", and find one example sentence that reflects its use in context.",dictionary_entry_lookup,look up dictionary entry for {word} and report {pronunciation+example},"[""select_dictionary"", ""search"", ""open_entry"", ""extract_pronunciation"", ""extract_example""]","{""query_text"": ""Learn the UK and US pronunciation of the word \""procrastination\"", and find one example sentence that reflects its use in context."", ""constraints"": [], ""entities_or_request"": ""Learn the UK and US pronunciation of the word \""procrastination\"", and find one example sentence that reflects its use in context.""}","[""retrieve"", ""navigate""]",dictionary_record,False,medium,0.84,
pending,Cambridge Dictionary--6,Cambridge Dictionary,"Search for the word ""sustainability"" on the Cambridge Dictionary, what is the translation of sustainability into Chinese and French in the dictionary.",translation_lookup,translate {term} into {target_language_or_languages} and report result/provider,"[""select_dictionary_or_translation"", ""search"", ""switch_language"", ""extract_translation""]","{""query_text"": ""Search for the word \""sustainability\"" on the Cambridge Dictionary, what is the translation of sustainability into Chinese and French in the dictionary."", ""constraints"": [], ""entities_or_request"": ""Search for the word \""sustainability\"" on the Cambridge Dictionary, what is the translation of sustainability into Chinese and French in the dictionary.""}","[""retrieve"", ""navigate""]",translation,False,medium,0.84,
pending,Cambridge Dictionary--7,Cambridge Dictionary,"Look up the meaning, pronunciation, and an example sentence of the word ""gestalt"" using the Cambridge Dictionary.",dictionary_entry_lookup,look up dictionary entry for {word} and report {definition+pronunciation+example},"[""select_dictionary"", ""search"", ""open_entry"", ""extract_definition"", ""extract_pronunciation"", ""extract_example""]","{""query_text"": ""Look up the meaning, pronunciation, and an example sentence of the word \""gestalt\"" using the Cambridge Dictionary."", ""constraints"": [], ""entities_or_request"": ""Look up the meaning, pronunciation, and an example sentence of the word \""gestalt\"" using the Cambridge Dictionary.""}","[""retrieve"", ""navigate""]",dictionary_record,False,medium,0.84,
pending,Cambridge Dictionary--8,Cambridge Dictionary,"Find three different meanings of ""dog"" in Cambridge Dictionary.",dictionary_entry_lookup,look up dictionary entry for {word} and report {definition+sense_count},"[""select_dictionary"", ""search"", ""open_entry"", ""extract_definition"", ""extract_sense_count""]","{""query_text"": ""Find three different meanings of \""dog\"" in Cambridge Dictionary."", ""constraints"": [], ""entities_or_request"": ""Find three different meanings of \""dog\"" in Cambridge Dictionary.""}","[""retrieve"", ""navigate""]",dictionary_record,False,medium,0.84,
pending,Cambridge Dictionary--9,Cambridge Dictionary,"Look up the British pronunciation of the word ""euphoria"" and find an example sentence using that word on the Cambridge Dictionary.",dictionary_entry_lookup,look up dictionary entry for {word} and report {pronunciation+example},"[""select_dictionary"", ""search"", ""open_entry"", ""extract_pronunciation"", ""extract_example""]","{""query_text"": ""Look up the British pronunciation of the word \""euphoria\"" and find an example sentence using that word on the Cambridge Dictionary."", ""constraints"": [], ""entities_or_request"": ""Look up the British pronunciation of the word \""euphoria\"" and find an example sentence using that word on the Cambridge Dictionary.""}","[""retrieve"", ""navigate""]",dictionary_record,False,medium,0.84,
